"time_iso","time_ms","time_s"," "," "," "," "," "," "," "," "," "," "
"2026-07-15T10:42:51.971Z","58732","58.732","26.93","5.53","68.7","0","69","0","334.8","331.8","3","15.57"
"2026-07-15T10:42:52.018Z","58779","58.779","28.03","6.14","0","0","0","0","335.5","332.2","3","15.82"
"2026-07-15T10:42:52.085Z","58846","58.846","29.43","6.32","0","0","0","0","336.1","332.5","3","16.04"
"2026-07-15T10:42:52.214Z","58975","58.975","29.64","6.47","0","0","0","0","336.5","332.7","3","16.31"
"2026-07-15T10:42:52.253Z","59014","59.014","0","0","0","0","0","0","0","0","0","15.09"
"2026-07-15T10:42:52.311Z","59072","59.072","38.03","6.31","215.9","28","216","28","344.2","332.9","2","15.61"
"2026-07-15T10:42:52.386Z","59147","59.147","43.57","5.83","259.8","28","260","28","349.5","333","2","15.5"
"2026-07-15T10:42:52.435Z","59196","59.196","47.99","6.82","209.2","28","209","28","352.1","333","3","15.72"
"2026-07-15T10:42:52.507Z","59268","59.268","52.26","7.26","133.3","28","133","28","354.5","333.1","3","15.82"
"2026-07-15T10:42:52.615Z","59376","59.376","55.17","8.82","0","0","0","0","356.4","333.2","3","16.13"
"2026-07-15T10:42:52.685Z","59446","59.446","62","6.03","0","0","0","0","360","333.3","3","14.93"
"2026-07-15T10:42:52.715Z","59476","59.476","63.59","8.75","0","0","0","0","361.1","333.3","3","15.88"
"2026-07-15T10:42:52.769Z","59530","59.530","0","0","0","0","0","0","0","0","0","16.28"
"2026-07-15T10:42:52.856Z","59617","59.617","31.54","-51.16","210.6","-193.2","211","-193","328.6","272.7","2","17.03"
"2026-07-15T10:42:52.887Z","59648","59.648","35.25","-50.79","152.3","-155","152","-155","332","272.5","2","16.93"
"2026-07-15T10:42:52.922Z","59683","59.683","33.07","-39.53","83.4","-80.6","83","-81","329.6","283.5","2","17.39"
"2026-07-15T10:42:53.011Z","59772","59.772","0","0","0","0","0","0","0","0","2","17.78"
"2026-07-15T10:42:53.041Z","59802","59.802","0","0","0","0","0","0","0","0","2","18.38"
"2026-07-15T10:42:53.068Z","59829","59.829","0","0","0","0","0","0","0","0","2","18.95"
"2026-07-15T10:42:53.122Z","59883","59.883","0","0","0","0","0","0","0","0","2","19.11"
"2026-07-15T10:42:53.187Z","59948","59.948","0","0","0","0","0","0","0","0","2","19.58"
"2026-07-15T10:42:53.229Z","59990","59.990","0","0","0","0","0","0","0","0","2","19.97"
"2026-07-15T10:42:53.264Z","60025","60.025","0","0","0","0","0","0","0","0","2","19.98"
"2026-07-15T10:42:53.301Z","60062","60.062","0","0","0","0","0","0","0","0","2","20.24"
"2026-07-15T10:42:53.349Z","60110","60.110","0","0","0","0","0","0","0","0","2","20.69"
"2026-07-15T10:42:53.401Z","60162","60.162","0","0","0","0","0","0","0","0","2","20.22"
"2026-07-15T10:42:53.448Z","60209","60.209","0","0","0","0","0","0","0","0","2","20.52"
"2026-07-15T10:42:53.539Z","60300","60.300","0","0","0","0","0","0","0","0","2","20.27"
"2026-07-15T10:42:53.543Z","60304","60.304","0","0","0","0","0","0","0","0","2","20.72"
"2026-07-15T10:42:53.592Z","60353","60.353","0","0","0","0","0","0","0","0","2","20.95"
"2026-07-15T10:42:53.644Z","60405","60.405","0","0","0","0","0","0","0","0","2","20.75"
"2026-07-15T10:42:53.683Z","60444","60.444","0","0","0","0","0","0","0","0","2","20.83"
"2026-07-15T10:42:53.730Z","60491","60.491","0","0","0","0","0","0","0","0","3","21.19"
"2026-07-15T10:42:53.788Z","60549","60.549","0","0","0","0","0","0","0","0","3","21.01"
"2026-07-15T10:42:53.882Z","60643","60.643","0","0","0","0","0","0","0","0","3","20.64"
"2026-07-15T10:42:53.962Z","60723","60.723","74.07","-6.5","479.9","-28","441","-28","372.1","318.7","2","19.92"
"2026-07-15T10:42:54.032Z","60793","60.793","80.42","-5.08","517.2","-28","517","-28","377.3","321.1","2","18.15"
"2026-07-15T10:42:54.122Z","60883","60.883","82.89","-5.15","538.2","-28","538","-28","379.6","321.7","2","18.43"
"2026-07-15T10:42:54.125Z","60886","60.886","85.58","-4.64","190","-28","190","-28","382.1","322.6","3","18.25"
"2026-07-15T10:42:54.176Z","60937","60.937","88.92","-5.72","243.1","-28","243","-28","383.8","323.2","3","18.85"
"2026-07-15T10:42:54.225Z","60986","60.986","89.86","-9.54","0","0","0","0","385.3","323.7","3","19.15"
"2026-07-15T10:42:54.296Z","61057","61.057","92.31","-12.86","0","0","0","0","386.9","324.2","3","18.95"
"2026-07-15T10:42:54.327Z","61088","61.088","11.28","72.72","150.8","300.8","151","274","305.7","410","2","19.17"
"2026-07-15T10:42:54.384Z","61145","61.145","2.01","81.34","32","155","32","155","296.2","419.8","2","18.93"
"2026-07-15T10:42:54.431Z","61192","61.192","-6.23","79.07","0","498.6","0","401","285.7","412","2","19.5"
"2026-07-15T10:42:54.510Z","61271","61.271","-12.57","70.02","-51.6","438.9","-52","439","277","398.3","2","19.25"
"2026-07-15T10:42:54.543Z","61304","61.304","-13.9","46.28","-46.3","155","-46","155","274.3","371.9","2","18.99"
"2026-07-15T10:42:54.596Z","61357","61.357","3.62","14.85","0","28","0","28","290.9","338.8","2","18.98"
"2026-07-15T10:42:54.644Z","61405","61.405","12.04","-6.47","46.7","0","47","0","300.4","318","2","19.32"
"2026-07-15T10:42:54.720Z","61481","61.481","17.34","-17.32","74.2","-38.6","74","-39","305.8","306.7","2","19.05"
"2026-07-15T10:42:54.753Z","61514","61.514","19.02","-19.26","49.6","-38.8","50","-39","307.5","304.6","2","19.46"
"2026-07-15T10:42:54.793Z","61554","61.554","0","0","0","0","0","0","0","0","2","19.42"
"2026-07-15T10:42:54.854Z","61615","61.615","0","0","0","0","0","0","0","0","2","19.92"
"2026-07-15T10:42:54.885Z","61646","61.646","0","0","0","0","0","0","0","0","2","20.19"
"2026-07-15T10:42:54.939Z","61700","61.700","0","0","0","0","0","0","0","0","2","20.1"
"2026-07-15T10:42:55.022Z","61783","61.783","11.01","-3.53","37.1","-28","37","-28","299","320.4","3","20.35"
"2026-07-15T10:42:55.055Z","61816","61.816","13.16","-2.29","44","0","44","0","301","321.6","2","20.56"
"2026-07-15T10:42:55.088Z","61849","61.849","13.84","-1.32","32","0","32","0","301.5","322.6","2","19.97"
"2026-07-15T10:42:55.153Z","61914","61.914","0","0","0","0","0","0","0","0","2","20.31"
"2026-07-15T10:42:55.188Z","61949","61.949","13.17","-1.22","62.5","0","63","0","299.6","323.6","2","20.15"
"2026-07-15T10:42:55.236Z","61997","61.997","13.79","-1.49","64.7","0","65","0","300.2","323.4","2","20.32"
"2026-07-15T10:42:55.352Z","62113","62.113","14.71","-0.66","68.9","0","69","0","299.7","324","2","19.86"
"2026-07-15T10:42:55.410Z","62171","62.171","13.46","0.1","45.9","0","46","0","297.2","324.8","2","18.16"
"2026-07-15T10:42:55.452Z","62213","62.213","13.76","-0.18","32","0","32","0","297.2","324.5","2","18.63"
"2026-07-15T10:42:55.509Z","62270","62.270","0","0","0","0","0","0","0","0","2","18.77"
"2026-07-15T10:42:55.549Z","62310","62.310","0","0","0","0","0","0","0","0","2","19.22"
"2026-07-15T10:42:55.600Z","62361","62.361","0","0","0","0","0","0","0","0","2","19.4"
"2026-07-15T10:42:55.651Z","62412","62.412","0","0","0","0","0","0","0","0","2","19.43"
"2026-07-15T10:42:55.697Z","62458","62.458","0","0","0","0","0","0","0","0","2","19.78"
"2026-07-15T10:42:55.742Z","62503","62.503","0","0","0","0","0","0","0","0","2","20.07"
"2026-07-15T10:42:55.794Z","62555","62.555","0","0","0","0","0","0","0","0","2","20.18"
"2026-07-15T10:42:55.840Z","62601","62.601","0","0","0","0","0","0","0","0","2","20.35"
"2026-07-15T10:42:55.883Z","62644","62.644","37.95","3.88","227.7","0","228","0","319","328.7","2","20.71"
"2026-07-15T10:42:55.977Z","62738","62.738","42.5","4.27","183.1","0","183","0","322.4","329.2","2","20.28"
"2026-07-15T10:42:56.029Z","62790","62.790","39.09","4.14","99.6","0","100","0","318.4","329.1","2","20.5"
"2026-07-15T10:42:56.083Z","62844","62.844","0","0","0","0","0","0","0","0","2","20.25"
"2026-07-15T10:42:56.083Z","62844","62.844","0","0","0","0","0","0","0","0","2","20.7"
"2026-07-15T10:42:56.134Z","62895","62.895","0","0","0","0","0","0","0","0","2","20.48"
"2026-07-15T10:42:56.181Z","62942","62.942","0","0","0","0","0","0","0","0","2","20.54"
"2026-07-15T10:42:56.231Z","62992","62.992","0","0","0","0","0","0","0","0","2","20.65"
"2026-07-15T10:42:56.280Z","63041","63.041","0","0","0","0","0","0","0","0","2","20.55"
"2026-07-15T10:42:56.326Z","63087","63.087","0","0","0","0","0","0","0","0","2","20.41"
"2026-07-15T10:42:56.373Z","63134","63.134","0","0","0","0","0","0","0","0","2","20.68"
"2026-07-15T10:42:56.428Z","63189","63.189","0","0","0","0","0","0","0","0","2","20.31"
"2026-07-15T10:42:56.491Z","63252","63.252","0","0","0","0","0","0","0","0","3","20.59"
"2026-07-15T10:42:56.525Z","63286","63.286","21.03","7.37","53","28","53","28","296.3","332.7","3","20.84"
"2026-07-15T10:42:56.589Z","63350","63.350","22.16","7.77","0","0","0","0","295.6","333.3","3","20.6"
"2026-07-15T10:42:56.622Z","63383","63.383","13.95","5.4","71.3","28","71","28","288.2","330.3","2","20.84"
"2026-07-15T10:42:56.677Z","63438","63.438","10.61","4.19","50.8","28","51","28","284.8","329.4","2","20.49"
"2026-07-15T10:42:56.722Z","63483","63.483","7.25","0.84","32","0","32","0","281.2","326","2","20.25"
"2026-07-15T10:42:56.774Z","63535","63.535","5.64","-1.5","32","0","32","0","278.3","323.3","2","20.47"
"2026-07-15T10:42:56.831Z","63592","63.592","2.19","-3.98","32","0","32","0","274.2","320.7","2","20.08"
"2026-07-15T10:42:56.869Z","63630","63.630","0.98","-5.07","0","0","0","0","272.7","319.6","2","20.4"
"2026-07-15T10:42:56.917Z","63678","63.678","0","0","0","0","0","0","0","0","3","20.53"
"2026-07-15T10:42:56.961Z","63722","63.722","0","0","0","0","0","0","0","0","2","20.45"
"2026-07-15T10:42:57.012Z","63773","63.773","0","0","0","0","0","0","0","0","2","20.72"
"2026-07-15T10:42:57.051Z","63812","63.812","0","0","0","0","0","0","0","0","2","21.27"
"2026-07-15T10:42:57.106Z","63867","63.867","0","0","0","0","0","0","0","0","2","20.86"
"2026-07-15T10:42:57.146Z","63907","63.907","0","0","0","0","0","0","0","0","2","21.14"
"2026-07-15T10:42:57.200Z","63961","63.961","0","0","0","0","0","0","0","0","2","20.85"
"2026-07-15T10:42:57.251Z","64012","64.012","0","0","0","0","0","0","0","0","2","20.78"
"2026-07-15T10:42:57.295Z","64056","64.056","0","0","0","0","0","0","0","0","2","21"
"2026-07-15T10:42:57.347Z","64108","64.108","0","0","0","0","0","0","0","0","2","21.26"
"2026-07-15T10:42:57.391Z","64152","64.152","0","0","0","0","0","0","0","0","2","20.9"
"2026-07-15T10:42:57.439Z","64200","64.200","0","0","0","0","0","0","0","0","3","21.17"
"2026-07-15T10:42:57.477Z","64238","64.238","0","0","0","0","0","0","0","0","3","21.41"
"2026-07-15T10:42:57.527Z","64288","64.288","0","0","0","0","0","0","0","0","3","21.32"
"2026-07-15T10:42:57.570Z","64331","64.331","0","0","0","0","0","0","0","0","3","21.46"
"2026-07-15T10:42:57.619Z","64380","64.380","0","0","0","0","0","0","0","0","3","21.81"
"2026-07-15T10:42:57.662Z","64423","64.423","0","0","0","0","0","0","0","0","0","21.54"
"2026-07-15T10:42:57.740Z","64501","64.501","0","0","0","0","0","0","0","0","0","21.43"
"2026-07-15T10:42:57.834Z","64595","64.595","0","0","0","0","0","0","0","0","0","20.76"
"2026-07-15T10:42:57.912Z","64673","64.673","0","0","0","0","0","0","0","0","0","18.96"
"2026-07-15T10:42:57.948Z","64709","64.709","0","0","0","0","0","0","0","0","0","18.84"
"2026-07-15T10:42:58.002Z","64763","64.763","0","0","0","0","0","0","0","0","0","18.6"
"2026-07-15T10:42:58.081Z","64842","64.842","0","0","0","0","0","0","0","0","0","18.81"
"2026-07-15T10:42:58.117Z","64878","64.878","0","0","0","0","0","0","0","0","0","18.62"
"2026-07-15T10:42:58.234Z","64995","64.995","0","0","0","0","0","0","0","0","0","18.56"
"2026-07-15T10:42:58.321Z","65082","65.082","0","0","0","0","0","0","0","0","0","16.95"
"2026-07-15T10:42:58.356Z","65117","65.117","0","0","0","0","0","0","0","0","0","16.99"
"2026-07-15T10:42:58.413Z","65174","65.174","0","0","0","0","0","0","0","0","0","16.98"
"2026-07-15T10:42:58.469Z","65230","65.230","-15.62","39.67","-73.1","188.5","-73","188","255.5","361.9","2","17.27"
"2026-07-15T10:42:58.547Z","65308","65.308","-17.47","41.57","-75.2","142.2","-75","142","253.8","363.9","3","17.1"
"2026-07-15T10:42:58.651Z","65412","65.412","-18.95","44.12","-48","88.5","-48","89","252.5","365.5","3","17.16"
"2026-07-15T10:42:58.751Z","65512","65.512","-20.54","48.17","0","0","0","0","249.9","368.6","3","15.8"
"2026-07-15T10:42:58.785Z","65546","65.546","-20.69","49.69","0","0","0","0","248.9","369.8","3","16.06"
"2026-07-15T10:42:58.875Z","65636","65.636","-21.03","50.01","0","0","0","0","247.9","370.9","3","15.96"
"2026-07-15T10:42:58.930Z","65691","65.691","0","0","0","0","0","0","0","0","0","16.51"
"2026-07-15T10:42:58.965Z","65726","65.726","0","0","0","0","0","0","0","0","0","16.62"
"2026-07-15T10:42:59.061Z","65822","65.822","0","0","0","0","0","0","0","0","0","16.76"
"2026-07-15T10:42:59.162Z","65923","65.923","5.57","13.22","0","88.8","0","89","274.4","333.3","2","15.47"
"2026-07-15T10:42:59.202Z","65963","65.963","6.75","11.85","32","44.6","32","45","275.2","332.7","2","15.65"
"2026-07-15T10:42:59.244Z","66005","66.005","6.63","10.54","32","37.2","32","37","274.7","330.9","2","15.8"
"2026-07-15T10:42:59.322Z","66083","66.083","4.87","9.26","32","32.5","32","33","272.8","329.2","2","16.06"
"2026-07-15T10:42:59.391Z","66152","66.152","1.91","9.82","0","34.9","0","35","269.3","329.8","2","15.89"
"2026-07-15T10:42:59.484Z","66245","66.245","0.77","9.52","0","28","0","28","267.6","329.2","3","16.14"
"2026-07-15T10:42:59.561Z","66322","66.322","-1.52","8.41","0","28","0","28","264.5","327.8","3","14.92"
"2026-07-15T10:42:59.601Z","66362","66.362","-6.3","17.69","-32","84.3","-32","84","259.6","336.8","2","15.46"
"2026-07-15T10:42:59.705Z","66466","66.466","-8.33","19.49","-32","69.9","-32","70","257.3","338.9","3","15.6"
"2026-07-15T10:42:59.740Z","66501","66.501","-9.91","21.56","-32","44.8","-32","45","255.5","340.5","3","15.94"
"2026-07-15T10:42:59.842Z","66603","66.603","-11.72","22.99","0","0","0","0","253.8","341.9","3","16.05"
"2026-07-15T10:42:59.920Z","66681","66.681","-14.9","26.19","0","0","0","0","250.7","344.7","3","14.8"
"2026-07-15T10:42:59.962Z","66723","66.723","-16.44","27.37","0","0","0","0","249.5","345.7","3","15.26"
"2026-07-15T10:43:00.042Z","66803","66.803","0","0","0","0","0","0","0","0","0","15.35"
"2026-07-15T10:43:00.077Z","66838","66.838","0","0","0","0","0","0","0","0","0","15.99"
"2026-07-15T10:43:00.166Z","66927","66.927","3.74","24.86","0","114.9","0","115","269.5","343.5","2","15.97"
"2026-07-15T10:43:00.281Z","67042","67.042","4.23","26.05","0","123.9","0","124","269.9","344.8","2","16.36"
"2026-07-15T10:43:00.347Z","67108","67.108","6.35","16.7","32","82.2","32","82","270.5","334.8","2","15.08"
"2026-07-15T10:43:00.383Z","67144","67.144","6.63","8.84","32","32","32","32","270","327.1","2","15.41"
"2026-07-15T10:43:00.469Z","67230","67.230","1.38","1.1","0","0","0","0","265.1","319.7","2","15.3"
"2026-07-15T10:43:00.507Z","67268","67.268","-3.15","-0.74","0","0","0","0","260.7","317.4","2","15.47"
"2026-07-15T10:43:00.657Z","67418","67.418","-5.66","-2.28","-32","0","-32","0","258.5","316.3","2","15.6"
"2026-07-15T10:43:00.721Z","67482","67.482","-11.64","-0.99","-51.4","0","-51","0","252.4","317.8","2","14.45"
"2026-07-15T10:43:00.755Z","67516","67.516","-13.56","-0.6","-64","0","-64","0","250.9","318.1","2","14.86"
"2026-07-15T10:43:00.841Z","67602","67.602","-12.65","0.3","-61","0","-61","0","251.4","319","2","15.09"
"2026-07-15T10:43:00.876Z","67637","67.637","-14.03","0.68","-47.6","0","-48","0","250.3","319.6","3","15.25"
"2026-07-15T10:43:00.999Z","67760","67.760","-11.05","0.2","-53.3","0","-53","0","254.5","319.9","2","15.5"
"2026-07-15T10:43:01.078Z","67839","67.839","-10.36","1.54","-35.1","0","-35","0","256.5","320.8","3","14.3"
"2026-07-15T10:43:01.122Z","67883","67.883","-10.21","2.03","-32","0","-32","0","257.1","321.1","3","14.98"
"2026-07-15T10:43:01.200Z","67961","67.961","-9.87","2.29","0","0","0","0","257.8","321.4","3","15.19"
"2026-07-15T10:43:01.239Z","68000","68.000","-9.58","1.95","0","0","0","0","258.2","321.6","3","15.69"
"2026-07-15T10:43:01.319Z","68080","68.080","-9.2","2.25","0","0","0","0","258.7","321.8","3","15.72"
"2026-07-15T10:43:01.462Z","68223","68.223","0","0","0","0","0","0","0","0","0","16.14"
"2026-07-15T10:43:01.495Z","68256","68.256","0","0","0","0","0","0","0","0","0","14.93"
"2026-07-15T10:43:01.535Z","68296","68.296","0","0","0","0","0","0","0","0","0","15.52"
"2026-07-15T10:43:01.623Z","68384","68.384","-39.52","-4.52","-205.5","0","-206","0","228.5","315.3","2","15.4"
"2026-07-15T10:43:01.664Z","68425","68.425","-42.7","-4.94","-183.5","0","-183","0","225.4","314.7","3","15.63"
"2026-07-15T10:43:01.833Z","68594","68.594","-47.12","-5.85","-120","-28","-120","-28","222.5","314.1","3","15.67"
"2026-07-15T10:43:01.868Z","68629","68.629","-55.54","-7.31","0","0","0","0","217.6","313.1","3","14.52"
"2026-07-15T10:43:01.905Z","68666","68.666","-57.85","-7.93","0","0","0","0","215.7","312.8","3","15.07"
"2026-07-15T10:43:01.964Z","68725","68.725","-60","-8.38","0","0","0","0","213.9","312.4","3","15.27"
"2026-07-15T10:43:02.020Z","68781","68.781","0","0","0","0","0","0","0","0","0","15.7"
"2026-07-15T10:43:02.164Z","68925","68.925","0","0","0","0","0","0","0","0","0","15.77"
"2026-07-15T10:43:02.210Z","68971","68.971","0","0","0","0","0","0","0","0","0","14.55"
"2026-07-15T10:43:02.316Z","69077","69.077","-44.88","-3.9","-270.5","-28","-271","-28","229.4","316.9","2","15.14"
"2026-07-15T10:43:02.352Z","69113","69.113","-43.46","-3.77","-188","-28","-188","-28","230.5","317.3","3","15.25"
"2026-07-15T10:43:02.389Z","69150","69.150","-45.78","-4.36","-114.9","-28","-115","-28","231.4","317.6","3","15.69"
"2026-07-15T10:43:02.449Z","69210","69.210","-46.78","-4.59","0","0","0","0","232.3","317.9","3","15.65"
"2026-07-15T10:43:02.613Z","69374","69.374","-47.95","-4.57","0","0","0","0","233","318.1","3","16.08"
"2026-07-15T10:43:02.647Z","69408","69.408","-47.19","-4.02","0","0","0","0","234.3","318.6","3","14.86"
"2026-07-15T10:43:02.682Z","69443","69.443","0","0","0","0","0","0","0","0","0","15.57"
"2026-07-15T10:43:02.744Z","69505","69.505","0","0","0","0","0","0","0","0","0","15.58"
"2026-07-15T10:43:02.789Z","69550","69.550","0","0","0","0","0","0","0","0","0","16.24"
"2026-07-15T10:43:02.905Z","69666","69.666","0","0","0","0","0","0","0","0","0","16.3"
"2026-07-15T10:43:02.969Z","69730","69.730","0","0","0","0","0","0","0","0","0","16.8"
"2026-07-15T10:43:03.048Z","69809","69.809","0","0","0","0","0","0","0","0","0","15.48"
"2026-07-15T10:43:03.082Z","69843","69.843","0","0","0","0","0","0","0","0","0","15.94"
"2026-07-15T10:43:03.140Z","69901","69.901","0","0","0","0","0","0","0","0","0","16.09"
"2026-07-15T10:43:03.234Z","69995","69.995","0","0","0","0","0","0","0","0","0","16.67"
"2026-07-15T10:43:03.266Z","70027","70.027","0","0","0","0","0","0","0","0","0","16.72"
"2026-07-15T10:43:03.302Z","70063","70.063","0","0","0","0","0","0","0","0","0","17.4"
"2026-07-15T10:43:03.369Z","70130","70.130","0","0","0","0","0","0","0","0","0","17.17"
"2026-07-15T10:43:03.473Z","70234","70.234","0","0","0","0","0","0","0","0","0","17.48"
"2026-07-15T10:43:03.553Z","70314","70.314","0","0","0","0","0","0","0","0","0","16.06"
"2026-07-15T10:43:03.590Z","70351","70.351","-60.53","29.21","-374.6","110.1","-350","110","224","352.8","2","16.65"
"2026-07-15T10:43:03.659Z","70420","70.420","-60.66","31.15","-260","106.8","-260","107","223.4","354.8","3","16.53"
"2026-07-15T10:43:03.727Z","70488","70.488","-62.09","33.68","-169.3","69.1","-169","69","222.9","356.3","3","16.88"
"2026-07-15T10:43:03.797Z","70558","70.558","-62.56","35.11","0","0","0","0","222.5","358","3","16.56"
"2026-07-15T10:43:03.887Z","70648","70.648","-63.47","36.26","0","0","0","0","222.1","359.1","3","16.9"
"2026-07-15T10:43:03.952Z","70713","70.713","-64.25","38.2","0","0","0","0","221.5","361.4","3","15.55"
"2026-07-15T10:43:04.005Z","70766","70.766","0","0","0","0","0","0","0","0","0","16.05"
"2026-07-15T10:43:04.066Z","70827","70.827","0","0","0","0","0","0","0","0","0","16.06"
"2026-07-15T10:43:04.119Z","70880","70.880","0","0","0","0","0","0","0","0","0","16.53"
"2026-07-15T10:43:04.200Z","70961","70.961","-42.96","21.69","-278","112.7","-278","113","243.2","344.6","2","16.47"
"2026-07-15T10:43:04.348Z","71109","71.109","-44.11","21.89","-264.9","103.8","-265","104","241.9","344.8","2","16.73"
"2026-07-15T10:43:04.383Z","71144","71.144","-29.92","5.62","-186","28","-186","28","256.8","328.4","2","15.35"
"2026-07-15T10:43:04.430Z","71191","71.191","-22.65","3.47","-132","28","-132","28","264.1","326.2","2","15.77"
"2026-07-15T10:43:04.538Z","71299","71.299","-17.5","3.47","-98.8","28","-99","28","269.8","326.3","2","15.72"
"2026-07-15T10:43:04.575Z","71336","71.336","-11.7","3.64","-52","28","-52","28","276.3","327","2","15.9"
"2026-07-15T10:43:04.702Z","71463","71.463","-6.48","5.46","-32","28","-32","28","281.8","328.4","2","15.9"
"2026-07-15T10:43:04.771Z","71532","71.532","-1.06","6.93","0","28","0","28","288.4","330.4","2","14.67"
"2026-07-15T10:43:04.806Z","71567","71.567","1.57","7.21","0","28","0","28","291.2","330","2","15.01"
"2026-07-15T10:43:04.880Z","71641","71.641","2.66","6.73","0","28","0","28","291.9","329.7","2","15.22"
"2026-07-15T10:43:04.930Z","71691","71.691","3.73","5.97","0","28","0","28","293.2","329.6","2","15.24"
"2026-07-15T10:43:05.080Z","71841","71.841","5.16","6.81","0","28","0","28","294.8","329.6","3","15.41"
"2026-07-15T10:43:05.118Z","71879","71.879","3.26","5.01","0","28","0","28","293","328","2","14.27"
"2026-07-15T10:43:05.174Z","71935","71.935","2.53","1.82","0","0","0","0","292.3","325","2","14.81"
"2026-07-15T10:43:05.260Z","72021","72.021","-2.44","-7.52","0","0","0","0","287.6","315.8","2","14.86"
"2026-07-15T10:43:05.293Z","72054","72.054","-4.84","-11.1","0","-28","0","-28","285.7","311.7","3","15.41"
"2026-07-15T10:43:05.355Z","72116","72.116","-6.14","-14.27","-32","-28","-32","-28","283.8","307.5","3","15.52"
"2026-07-15T10:43:05.463Z","72224","72.224","-7.77","-16.18","0","0","0","0","282.5","304.7","3","16.19"
"2026-07-15T10:43:05.550Z","72311","72.311","-11.8","-19.9","0","0","0","0","279.6","298.3","3","14.94"
"2026-07-15T10:43:05.586Z","72347","72.347","-13.03","-21.5","0","0","0","0","278.5","296.1","3","15.53"
"2026-07-15T10:43:05.624Z","72385","72.385","0","0","0","0","0","0","0","0","0","16.2"
"2026-07-15T10:43:05.679Z","72440","72.440","0","0","0","0","0","0","0","0","0","17.18"
"2026-07-15T10:43:05.714Z","72475","72.475","0","0","0","0","0","0","0","0","0","17.86"
"2026-07-15T10:43:05.773Z","72534","72.534","0","0","0","0","0","0","0","0","0","18.13"
"2026-07-15T10:43:05.812Z","72573","72.573","0","0","0","0","0","0","0","0","0","18.67"
"2026-07-15T10:43:05.854Z","72615","72.615","0","0","0","0","0","0","0","0","0","19.36"
"2026-07-15T10:43:05.923Z","72684","72.684","0","0","0","0","0","0","0","0","0","19.34"
"2026-07-15T10:43:05.971Z","72732","72.732","0","0","0","0","0","0","0","0","0","19.7"
"2026-07-15T10:43:06.009Z","72770","72.770","0","0","0","0","0","0","0","0","0","20.08"
"2026-07-15T10:43:06.051Z","72812","72.812","0","0","0","0","0","0","0","0","0","19.74"
"2026-07-15T10:43:06.096Z","72857","72.857","0","0","0","0","0","0","0","0","0","19.97"
"2026-07-15T10:43:06.170Z","72931","72.931","0","0","0","0","0","0","0","0","0","20.04"
"2026-07-15T10:43:06.208Z","72969","72.969","0","0","0","0","0","0","0","0","0","20.29"
"2026-07-15T10:43:06.243Z","73004","73.004","0","0","0","0","0","0","0","0","0","20.58"
"2026-07-15T10:43:06.291Z","73052","73.052","0","0","0","0","0","0","0","0","0","20.44"
"2026-07-15T10:43:06.358Z","73119","73.119","0","0","0","0","0","0","0","0","0","20.78"
"2026-07-15T10:43:06.401Z","73162","73.162","0","0","0","0","0","0","0","0","0","20.85"
"2026-07-15T10:43:06.442Z","73203","73.203","0","0","0","0","0","0","0","0","0","20.73"
"2026-07-15T10:43:06.482Z","73243","73.243","0","0","0","0","0","0","0","0","0","20.95"
"2026-07-15T10:43:06.530Z","73291","73.291","0","0","0","0","0","0","0","0","0","21.07"
"2026-07-15T10:43:06.600Z","73361","73.361","0","0","0","0","0","0","0","0","0","20.49"
"2026-07-15T10:43:06.636Z","73397","73.397","0","0","0","0","0","0","0","0","0","20.99"
"2026-07-15T10:43:06.675Z","73436","73.436","0","0","0","0","0","0","0","0","0","20.73"
"2026-07-15T10:43:06.721Z","73482","73.482","0","0","0","0","0","0","0","0","0","20.95"
"2026-07-15T10:43:06.782Z","73543","73.543","0","0","0","0","0","0","0","0","0","21"
"2026-07-15T10:43:06.885Z","73646","73.646","0","0","0","0","0","0","0","0","0","20.85"
"2026-07-15T10:43:06.943Z","73704","73.704","0","0","0","0","0","0","0","0","0","18.96"
"2026-07-15T10:43:06.985Z","73746","73.746","0","0","0","0","0","0","0","0","0","19.31"
"2026-07-15T10:43:07.058Z","73819","73.819","0","0","0","0","0","0","0","0","0","19.24"
"2026-07-15T10:43:07.097Z","73858","73.858","0","0","0","0","0","0","0","0","0","19.36"
"2026-07-15T10:43:07.142Z","73903","73.903","0","0","0","0","0","0","0","0","0","19.23"
"2026-07-15T10:43:07.204Z","73965","73.965","0","0","0","0","0","0","0","0","0","19.76"
"2026-07-15T10:43:07.246Z","74007","74.007","0","0","0","0","0","0","0","0","0","20.05"
"2026-07-15T10:43:07.285Z","74046","74.046","0","0","0","0","0","0","0","0","0","19.93"
"2026-07-15T10:43:07.330Z","74091","74.091","0","0","0","0","0","0","0","0","0","20.2"
"2026-07-15T10:43:07.392Z","74153","74.153","0","0","0","0","0","0","0","0","0","20.58"
"2026-07-15T10:43:07.434Z","74195","74.195","0","0","0","0","0","0","0","0","0","20.22"
"2026-07-15T10:43:07.474Z","74235","74.235","0","0","0","0","0","0","0","0","0","20.76"
"2026-07-15T10:43:07.525Z","74286","74.286","0","0","0","0","0","0","0","0","0","20.98"
"2026-07-15T10:43:07.569Z","74330","74.330","0","0","0","0","0","0","0","0","0","20.66"
"2026-07-15T10:43:07.632Z","74393","74.393","0","0","0","0","0","0","0","0","0","20.19"
